"","Date","Entity","Code","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","PerCapita.Death","PerCapita.Infection","Death.Rate"
"903",2020-03-17,"Austria","AUT",3,1016,9006400,3.33096464736188e-07,0.000112808669390656,0.00295275590551181
"904",2020-03-29,"Austria","AUT",68,8291,9006400,7.55018653402025e-06,0.00092056759637591,0.0082016644554336
"905",2020-04-02,"Austria","AUT",146,10711,9006400,1.62106946171611e-05,0.0011892654112631,0.0136308467930165
"906",2020-03-19,"Austria","AUT",4,1646,9006400,4.4412861964825e-07,0.000182758926985255,0.00243013365735115
"907",2020-03-07,"Austria","AUT",NA,74,9006400,NA,8.21637946349263e-06,NA
"908",2020-04-19,"Austria","AUT",443,14662,9006400,4.91872446260437e-05,0.00162795345532066,0.030214159050607
"909",2020-05-08,"Austria","AUT",609,15673,9006400,6.76185823414461e-05,0.00174020696393676,0.0388566324251898
"910",2020-04-09,"Austria","AUT",273,12969,9006400,3.03117782909931e-05,0.00143997601705454,0.0210501966227157
"911",2020-04-18,"Austria","AUT",431,14603,9006400,4.78548587670989e-05,0.00162140255818085,0.0295144833253441
"912",2020-03-05,"Austria","AUT",NA,29,9006400,NA,3.21993249244981e-06,NA
"913",2020-04-20,"Austria","AUT",452,14710,9006400,5.01865340202523e-05,0.00163328299875644,0.0307273963290279
"914",2020-04-12,"Austria","AUT",337,13807,9006400,3.74178362053651e-05,0.00153302096287085,0.0244079090316506
"915",2020-05-05,"Austria","AUT",600,15569,9006400,6.66192929472375e-05,0.0017286596198259,0.0385381206243176
"916",2020-03-28,"Austria","AUT",68,7697,9006400,7.55018653402025e-06,0.000854614496358145,0.00883461088735871
"917",2020-04-08,"Austria","AUT",243,12640,9006400,2.69808136436312e-05,0.00140344643808847,0.0192246835443038
"918",2020-04-07,"Austria","AUT",220,12297,9006400,2.44270740806538e-05,0.00136536240895363,0.0178905424087176
"919",2020-03-15,"Austria","AUT",1,655,9006400,1.11032154912063e-07,7.2726061467401e-05,0.00152671755725191
"920",2020-04-06,"Austria","AUT",204,11983,9006400,2.26505596020608e-05,0.00133049831231125,0.0170241174997914
"921",2020-04-14,"Austria","AUT",368,14043,9006400,4.0859833007639e-05,0.00155922455143009,0.0262052268033896
"922",2020-03-06,"Austria","AUT",NA,41,9006400,NA,4.55231835139456e-06,NA
"923",2020-04-21,"Austria","AUT",462,14783,9006400,5.12968555693729e-05,0.00164138834606502,0.0312521139146317
"924",2020-04-17,"Austria","AUT",410,14448,9006400,4.55231835139456e-05,0.00160419257416948,0.0283776301218162
"925",2020-03-26,"Austria","AUT",34,5888,9006400,3.77509326701013e-06,0.000653757328122224,0.00577445652173913
"926",2020-03-27,"Austria","AUT",52,7029,9006400,5.77367205542725e-06,0.000780445016876888,0.00739792289088064
"927",2020-03-14,"Austria","AUT",1,504,9006400,1.11032154912063e-07,5.59602060756795e-05,0.00198412698412698
"928",2020-04-05,"Austria","AUT",186,11766,9006400,2.06519808136436e-05,0.00130640433469533,0.01580826109128
"929",2020-05-04,"Austria","AUT",598,15538,9006400,6.63972286374134e-05,0.00172521762302363,0.0384862916720299
"930",2020-05-03,"Austria","AUT",596,15470,9006400,6.61751643275893e-05,0.00171766743648961,0.0385261797026503
"931",2020-04-22,"Austria","AUT",463,14833,9006400,5.1407887724285e-05,0.00164693995381062,0.0312141845884177
"932",2020-05-01,"Austria","AUT",584,15424,9006400,6.48427784686445e-05,0.00171255995736365,0.0378630705394191
"933",2020-03-22,"Austria","AUT",8,3024,9006400,8.882572392965e-07,0.000335761236454077,0.00264550264550265
"934",2020-03-24,"Austria","AUT",25,4486,9006400,2.77580387280156e-06,0.000498090246935512,0.00557289344627731
"935",2020-05-02,"Austria","AUT",589,15458,9006400,6.53979392432048e-05,0.00171633505063066,0.0381032475093803
"936",2020-03-13,"Austria","AUT",1,361,9006400,1.11032154912063e-07,4.00826079232546e-05,0.00277008310249307
"937",2020-04-15,"Austria","AUT",384,14234,9006400,4.2636347486232e-05,0.0015804316930183,0.0269776591260363
"938",2020-03-20,"Austria","AUT",6,2196,9006400,6.66192929472375e-07,0.000243826612186889,0.00273224043715847
"939",2020-03-12,"Austria","AUT",NA,246,9006400,NA,2.73139101083674e-05,NA
"940",2020-03-23,"Austria","AUT",16,3631,9006400,1.776514478593e-06,0.000403157754485699,0.00440649958689066
"941",2020-04-16,"Austria","AUT",393,14370,9006400,4.36356368804406e-05,0.00159553206608634,0.027348643006263
"942",2020-04-30,"Austria","AUT",580,15364,9006400,6.43986498489963e-05,0.00170589802806893,0.0377505857849518
"943",2020-04-13,"Austria","AUT",350,13937,9006400,3.88612542192219e-05,0.00154745514300942,0.0251130085384229
"944",2020-03-21,"Austria","AUT",6,2649,9006400,6.66192929472375e-07,0.000294124178362054,0.00226500566251416
"945",2020-03-25,"Austria","AUT",30,5282,9006400,3.33096464736188e-06,0.000586471842245514,0.00567966679288148
"946",2020-04-29,"Austria","AUT",569,15314,9006400,6.31772961449636e-05,0.00170034642032333,0.0371555439467154
"947",2020-04-24,"Austria","AUT",508,14985,9006400,5.64043346953278e-05,0.00166381684135726,0.0339005672339006
"948",2020-04-23,"Austria","AUT",494,14924,9006400,5.48498845265589e-05,0.00165704387990762,0.0331010452961672
"949",2020-04-28,"Austria","AUT",549,15256,9006400,6.09566530467223e-05,0.00169390655533843,0.0359858416360776
"950",2020-04-26,"Austria","AUT",536,15134,9006400,5.95132350328655e-05,0.00168036063243915,0.0354169419849346
"951",2020-04-25,"Austria","AUT",513,15068,9006400,5.69594954698881e-05,0.00167303251021496,0.0340456596761349
"952",2020-04-27,"Austria","AUT",542,15189,9006400,6.01794279623379e-05,0.00168646740095932,0.0356837184804793
"953",2020-03-31,"Azerbaijan","AZE",4,273,10139175,3.94509415213762e-07,2.69252675883393e-05,0.0146520146520147
"954",2020-04-28,"Azerbaijan","AZE",22,1678,10139175,2.16980178367569e-06,0.000165496699682173,0.0131108462455304
"955",2020-05-03,"Azerbaijan","AZE",25,1894,10139175,2.46568384508602e-06,0.000186800208103717,0.0131995776135164
"956",2020-04-30,"Azerbaijan","AZE",23,1766,10139175,2.26842913747913e-06,0.000174175906816876,0.0130237825594564
"957",2020-04-27,"Azerbaijan","AZE",21,1645,10139175,2.07117442987225e-06,0.00016224199700666,0.0127659574468085
"958",2020-03-28,"Azerbaijan","AZE",3,165,10139175,2.95882061410322e-07,1.62735133775677e-05,0.0181818181818182
"959",2020-04-24,"Azerbaijan","AZE",20,1548,10139175,1.97254707606881e-06,0.000152675143687726,0.0129198966408269
"960",2020-03-11,"Azerbaijan","AZE",NA,11,10139175,NA,1.08490089183785e-06,NA
"961",2020-04-26,"Azerbaijan","AZE",21,1617,10139175,2.07117442987225e-06,0.000159480431100163,0.012987012987013
"962",2020-05-01,"Azerbaijan","AZE",24,1804,10139175,2.36705649128257e-06,0.000177923746261407,0.0133037694013304
"963",2020-04-23,"Azerbaijan","AZE",20,1518,10139175,1.97254707606881e-06,0.000149716323073623,0.0131752305665349
"964",2020-03-29,"Azerbaijan","AZE",4,182,10139175,3.94509415213762e-07,1.79501783922262e-05,0.021978021978022
"965",2020-03-12,"Azerbaijan","AZE",NA,13,10139175,NA,1.28215559944473e-06,NA
"966",2020-04-22,"Azerbaijan","AZE",20,1480,10139175,1.97254707606881e-06,0.000145968483629092,0.0135135135135135
"967",2020-03-13,"Azerbaijan","AZE",NA,13,10139175,NA,1.28215559944473e-06,NA
"968",2020-05-04,"Azerbaijan","AZE",25,1932,10139175,2.46568384508602e-06,0.000190548047548247,0.0129399585921325
"969",2020-04-01,"Azerbaijan","AZE",5,298,10139175,4.93136769017203e-07,2.93909514334253e-05,0.0167785234899329
"970",2020-04-02,"Azerbaijan","AZE",5,359,10139175,4.93136769017203e-07,3.54072200154352e-05,0.0139275766016713
"971",2020-04-21,"Azerbaijan","AZE",19,1436,10139175,1.87391972226537e-06,0.000141628880061741,0.0132311977715877
"972",2020-03-30,"Azerbaijan","AZE",4,209,10139175,3.94509415213762e-07,2.06131169449191e-05,0.0191387559808612
"973",2020-03-06,"Azerbaijan","AZE",NA,6,10139175,NA,5.91764122820644e-07,NA
"974",2020-03-07,"Azerbaijan","AZE",NA,9,10139175,NA,8.87646184230966e-07,NA
"975",2020-04-25,"Azerbaijan","AZE",21,1592,10139175,2.07117442987225e-06,0.000157014747255077,0.0131909547738693
"976",2020-03-25,"Azerbaijan","AZE",1,87,10139175,9.86273538034406e-08,8.58057978089933e-06,0.0114942528735632
"977",2020-03-15,"Azerbaijan","AZE",NA,19,10139175,NA,1.87391972226537e-06,NA
"978",2020-03-23,"Azerbaijan","AZE",1,65,10139175,9.86273538034406e-08,6.41077799722364e-06,0.0153846153846154
"979",2020-03-18,"Azerbaijan","AZE",NA,28,10139175,NA,2.76156590649634e-06,NA
"980",2020-05-08,"Azerbaijan","AZE",28,2204,10139175,2.76156590649634e-06,0.000217374687782783,0.0127041742286751
"981",2020-03-02,"Azerbaijan","AZE",NA,3,10139175,NA,2.95882061410322e-07,NA
"982",2020-03-22,"Azerbaijan","AZE",1,53,10139175,9.86273538034406e-08,5.22724975158235e-06,0.0188679245283019
"983",2020-03-21,"Azerbaijan","AZE",1,44,10139175,9.86273538034406e-08,4.33960356735139e-06,0.0227272727272727
"984",2020-03-27,"Azerbaijan","AZE",3,122,10139175,2.95882061410322e-07,1.20325371640198e-05,0.0245901639344262
"985",2020-03-26,"Azerbaijan","AZE",2,93,10139175,1.97254707606881e-07,9.17234390371998e-06,0.021505376344086
"986",2020-04-29,"Azerbaijan","AZE",22,1717,10139175,2.16980178367569e-06,0.000169343166480508,0.0128130460104834
"987",2020-05-02,"Azerbaijan","AZE",25,1854,10139175,2.46568384508602e-06,0.000182855113951579,0.0134843581445523
"988",2020-04-18,"Azerbaijan","AZE",15,1340,10139175,1.47941030705161e-06,0.00013216065409661,0.0111940298507463
"989",2020-04-06,"Azerbaijan","AZE",7,584,10139175,6.90391476624084e-07,5.75983746212093e-05,0.011986301369863
"990",2020-03-01,"Azerbaijan","AZE",NA,1,10139175,NA,9.86273538034406e-08,NA
"991",2020-02-29,"Azerbaijan","AZE",NA,1,10139175,NA,9.86273538034406e-08,NA
"992",2020-04-09,"Azerbaijan","AZE",8,822,10139175,7.89018830427525e-07,8.10716848264282e-05,0.0097323600973236
"993",2020-04-10,"Azerbaijan","AZE",9,926,10139175,8.87646184230966e-07,9.1328929621986e-05,0.00971922246220302
"994",2020-04-11,"Azerbaijan","AZE",10,991,10139175,9.86273538034406e-07,9.77397076192097e-05,0.0100908173562059
"995",2020-03-24,"Azerbaijan","AZE",1,72,10139175,9.86273538034406e-08,7.10116947384772e-06,0.0138888888888889
"996",2020-04-12,"Azerbaijan","AZE",11,1058,10139175,1.08490089183785e-06,0.00010434774032404,0.0103969754253308
"997",2020-04-05,"Azerbaijan","AZE",5,521,10139175,4.93136769017203e-07,5.13848513315926e-05,0.00959692898272553
"998",2020-04-14,"Azerbaijan","AZE",12,1148,10139175,1.18352824564129e-06,0.00011322420216635,0.0104529616724739
"999",2020-03-19,"Azerbaijan","AZE",NA,34,10139175,NA,3.35333002931698e-06,NA
"1000",2020-05-07,"Azerbaijan","AZE",28,2127,10139175,2.76156590649634e-06,0.000209780381539918,0.0131640808650682
"1001",2020-04-20,"Azerbaijan","AZE",19,1398,10139175,1.87391972226537e-06,0.00013788104061721,0.0135908440629471
"1002",2020-05-05,"Azerbaijan","AZE",26,1984,10139175,2.56431119888946e-06,0.000195676669946026,0.0131048387096774
"1003",2020-05-06,"Azerbaijan","AZE",26,2060,10139175,2.56431119888946e-06,0.000203172348835088,0.012621359223301
"1004",2020-03-20,"Azerbaijan","AZE",NA,44,10139175,NA,4.33960356735139e-06,NA
"1005",2020-04-08,"Azerbaijan","AZE",8,717,10139175,7.89018830427525e-07,7.07158126770669e-05,0.0111576011157601
"1006",2020-04-15,"Azerbaijan","AZE",13,1197,10139175,1.28215559944473e-06,0.000118056942502718,0.0108604845446951
"1007",2020-04-17,"Azerbaijan","AZE",15,1283,10139175,1.47941030705161e-06,0.000126538894929814,0.0116913484021824
"1008",2020-04-07,"Azerbaijan","AZE",7,641,10139175,6.90391476624084e-07,6.32201337880054e-05,0.0109204368174727
"1009",2020-03-17,"Azerbaijan","AZE",NA,19,10139175,NA,1.87391972226537e-06,NA
"1010",2020-04-19,"Azerbaijan","AZE",18,1373,10139175,1.77529236846193e-06,0.000135415356772124,0.0131099781500364
"1011",2020-04-16,"Azerbaijan","AZE",13,1253,10139175,1.28215559944473e-06,0.000123580074315711,0.0103750997605746
"1012",2020-03-16,"Azerbaijan","AZE",NA,19,10139175,NA,1.87391972226537e-06,NA
"1013",2020-04-03,"Azerbaijan","AZE",5,400,10139175,4.93136769017203e-07,3.94509415213762e-05,0.0125
"1014",2020-04-04,"Azerbaijan","AZE",5,443,10139175,4.93136769017203e-07,4.36919177349242e-05,0.0112866817155756
"1015",2020-04-13,"Azerbaijan","AZE",11,1098,10139175,1.08490089183785e-06,0.000108292834476178,0.0100182149362477
"1016",2020-04-16,"Bahamas","BHS",8,53,393248,2.03433965334852e-05,0.00013477500203434,0.150943396226415
"1017",2020-04-14,"Bahamas","BHS",8,49,393248,2.03433965334852e-05,0.000124603303767597,0.163265306122449
"1018",2020-03-17,"Bahamas","BHS",NA,1,393248,NA,2.54292456668565e-06,NA
"1019",2020-04-07,"Bahamas","BHS",5,33,393248,1.27146228334283e-05,8.39165107006266e-05,0.151515151515152
"1020",2020-03-20,"Bahamas","BHS",NA,3,393248,NA,7.62877370005696e-06,NA
"1021",2020-04-18,"Bahamas","BHS",9,55,393248,2.28863211001709e-05,0.000139860851167711,0.163636363636364
"1022",2020-04-13,"Bahamas","BHS",8,47,393248,2.03433965334852e-05,0.000119517454634226,0.170212765957447
"1023",2020-03-16,"Bahamas","BHS",NA,1,393248,NA,2.54292456668565e-06,NA
"1024",2020-04-15,"Bahamas","BHS",8,49,393248,2.03433965334852e-05,0.000124603303767597,0.163265306122449
"1025",2020-05-01,"Bahamas","BHS",11,81,393248,2.79721702335422e-05,0.000205976889901538,0.135802469135802
"1026",2020-04-17,"Bahamas","BHS",9,54,393248,2.28863211001709e-05,0.000137317926601025,0.166666666666667
"1027",2020-04-19,"Bahamas","BHS",9,58,393248,2.28863211001709e-05,0.000147489624867768,0.155172413793103
"1028",2020-04-27,"Bahamas","BHS",11,80,393248,2.79721702335422e-05,0.000203433965334852,0.1375
"1029",2020-04-25,"Bahamas","BHS",11,73,393248,2.79721702335422e-05,0.000185633493368053,0.150684931506849
"1030",2020-04-12,"Bahamas","BHS",8,46,393248,2.03433965334852e-05,0.00011697453006754,0.173913043478261
"1031",2020-04-11,"Bahamas","BHS",8,42,393248,2.03433965334852e-05,0.000106802831800797,0.19047619047619
"1032",2020-04-09,"Bahamas","BHS",7,40,393248,1.78004719667996e-05,0.000101716982667426,0.175
"1033",2020-04-30,"Bahamas","BHS",11,80,393248,2.79721702335422e-05,0.000203433965334852,0.1375
"1034",2020-03-26,"Bahamas","BHS",NA,5,393248,NA,1.27146228334283e-05,NA
"1035",2020-04-28,"Bahamas","BHS",11,80,393248,2.79721702335422e-05,0.000203433965334852,0.1375
"1036",2020-03-27,"Bahamas","BHS",NA,9,393248,NA,2.28863211001709e-05,NA
"1037",2020-04-06,"Bahamas","BHS",5,29,393248,1.27146228334283e-05,7.3744812433884e-05,0.172413793103448
"1038",2020-03-21,"Bahamas","BHS",NA,4,393248,NA,1.01716982667426e-05,NA
"1039",2020-05-02,"Bahamas","BHS",11,82,393248,2.79721702335422e-05,0.000208519814468224,0.134146341463415
"1040",2020-04-10,"Bahamas","BHS",8,41,393248,2.03433965334852e-05,0.000104259907234112,0.195121951219512
"1041",2020-04-24,"Bahamas","BHS",11,72,393248,2.79721702335422e-05,0.000183090568801367,0.152777777777778
"1042",2020-04-29,"Bahamas","BHS",11,80,393248,2.79721702335422e-05,0.000203433965334852,0.1375
"1043",2020-04-26,"Bahamas","BHS",11,78,393248,2.79721702335422e-05,0.000198348116201481,0.141025641025641
"1044",2020-04-08,"Bahamas","BHS",6,36,393248,1.52575474001139e-05,9.15452844006835e-05,0.166666666666667
"1045",2020-04-21,"Bahamas","BHS",9,64,393248,2.28863211001709e-05,0.000162747172267882,0.140625
"1046",2020-03-28,"Bahamas","BHS",NA,9,393248,NA,2.28863211001709e-05,NA
"1047",2020-05-07,"Bahamas","BHS",11,92,393248,2.79721702335422e-05,0.00023394906013508,0.119565217391304
"1048",2020-05-08,"Bahamas","BHS",11,92,393248,2.79721702335422e-05,0.00023394906013508,0.119565217391304
"1049",2020-04-23,"Bahamas","BHS",9,70,393248,2.28863211001709e-05,0.000178004719667996,0.128571428571429
"1050",2020-04-04,"Bahamas","BHS",3,24,393248,7.62877370005696e-06,6.10301896004557e-05,0.125
"1051",2020-04-02,"Bahamas","BHS",1,21,393248,2.54292456668565e-06,5.34014159003987e-05,0.0476190476190476
"1052",2020-04-22,"Bahamas","BHS",9,65,393248,2.28863211001709e-05,0.000165290096834568,0.138461538461538
"1053",2020-04-20,"Bahamas","BHS",9,60,393248,2.28863211001709e-05,0.000152575474001139,0.15
"1054",2020-03-24,"Bahamas","BHS",NA,4,393248,NA,1.01716982667426e-05,NA
"1055",2020-03-25,"Bahamas","BHS",NA,4,393248,NA,1.01716982667426e-05,NA
"1056",2020-05-06,"Bahamas","BHS",11,89,393248,2.79721702335422e-05,0.000226320286435023,0.123595505617978
"1057",2020-03-22,"Bahamas","BHS",NA,4,393248,NA,1.01716982667426e-05,NA
"1058",2020-04-05,"Bahamas","BHS",4,28,393248,1.01716982667426e-05,7.12018878671983e-05,0.142857142857143
"1059",2020-04-03,"Bahamas","BHS",1,24,393248,2.54292456668565e-06,6.10301896004557e-05,0.0416666666666667
"1060",2020-03-29,"Bahamas","BHS",NA,11,393248,NA,2.79721702335422e-05,NA
"1061",2020-03-23,"Bahamas","BHS",NA,4,393248,NA,1.01716982667426e-05,NA
"1062",2020-05-05,"Bahamas","BHS",11,83,393248,2.79721702335422e-05,0.000211062739034909,0.132530120481928
"1063",2020-03-30,"Bahamas","BHS",NA,14,393248,NA,3.56009439335992e-05,NA
"1064",2020-03-31,"Bahamas","BHS",NA,14,393248,NA,3.56009439335992e-05,NA
"1065",2020-05-03,"Bahamas","BHS",11,83,393248,2.79721702335422e-05,0.000211062739034909,0.132530120481928
"1066",2020-05-04,"Bahamas","BHS",11,83,393248,2.79721702335422e-05,0.000211062739034909,0.132530120481928
"1067",2020-04-01,"Bahamas","BHS",NA,15,393248,NA,3.81438685002848e-05,NA
"1068",2020-05-05,"Bahrain","BHR",8,3533,1701583,4.70150442264644e-06,0.00207630189065123,0.00226436456269459
"1069",2020-05-03,"Bahrain","BHR",8,3284,1701583,4.70150442264644e-06,0.00192996756549636,0.00243605359317905
"1070",2020-03-25,"Bahrain","BHR",3,390,1701583,1.76306415849242e-06,0.000229198340604014,0.00769230769230769
"1071",2020-05-08,"Bahrain","BHR",8,4199,1701583,4.70150442264644e-06,0.00246770213383655,0.00190521552750655
"1072",2020-05-01,"Bahrain","BHR",8,3040,1701583,4.70150442264644e-06,0.00178657168060565,0.00263157894736842
"1073",2020-04-27,"Bahrain","BHR",8,2647,1701583,4.70150442264644e-06,0.00155561027584314,0.00302228938420854
"1074",2020-03-28,"Bahrain","BHR",4,466,1701583,2.35075221132322e-06,0.000273862632619155,0.00858369098712446
"1075",2020-03-26,"Bahrain","BHR",3,419,1701583,1.76306415849242e-06,0.000246241294136107,0.00715990453460621
"1076",2020-03-27,"Bahrain","BHR",4,458,1701583,2.35075221132322e-06,0.000269161128196509,0.00873362445414847
"1077",2020-04-25,"Bahrain","BHR",8,2518,1701583,4.70150442264644e-06,0.00147979851702797,0.00317712470214456
"1078",2020-04-07,"Bahrain","BHR",4,756,1701583,2.35075221132322e-06,0.000444292167940089,0.00529100529100529
"1079",2020-05-06,"Bahrain","BHR",8,3720,1701583,4.70150442264644e-06,0.0021861995565306,0.0021505376344086
"1080",2020-03-29,"Bahrain","BHR",4,473,1701583,2.35075221132322e-06,0.000277976448988971,0.00845665961945032
"1081",2020-04-30,"Bahrain","BHR",8,2921,1701583,4.70150442264644e-06,0.00171663680231878,0.00273878808627182
"1082",2020-03-22,"Bahrain","BHR",1,306,1701583,5.87688052830805e-07,0.000179832544166226,0.00326797385620915
"1083",2020-04-08,"Bahrain","BHR",5,811,1701583,2.93844026415403e-06,0.000476615010845783,0.0061652281134402
"1084",2020-03-24,"Bahrain","BHR",2,339,1701583,1.17537610566161e-06,0.000199226249909643,0.00589970501474926
"1085",2020-04-06,"Bahrain","BHR",4,700,1701583,2.35075221132322e-06,0.000411381636981564,0.00571428571428571
